Price,Title,Description,Variation Image Link,Variation name (color),Variation SKU,Category,Keep,Reason
10.99,-6 AN to -10 AN ORB Adapter,"ColorFittings ORB Adapter Fittings are precision-engineered to connect AN flare fittings to O-Ring Boss (ORB) ports, providing a secure, leak-free solution for fuel, oil, coolant, power steering, and transmission plumbing systems. ORB ports are found on engine blocks, transmissions, power steering pumps, oil coolers, and other OEM components — making these adapters essential for any AN plumbing conversion.\n\nOur AN to ORB Adapters are manufactured to provide a perfect fit and seal when paired with ColorFittings AN fittings, which are specifically engineered for use with E85, ethanol-based fuels, and race fuels. The O-ring face seal design eliminates the need for thread sealant and provides a more reliable, vibration-resistant connection compared to NPT threads. When combined with our nylon or stainless steel braided hose, these adapters deliver reliable performance and clean routing for any high-performance plumbing system.\n\nFor best installation results, we strongly recommend using our AN Fitting Assembly Tools, which help prevent fitting damage and ensure proper hose and fitting alignment. Please reference our installation video and fitting guide for proper assembly techniques and torque recommendations.\n\nLooking to complete your system? Explore our full range of AN fittings, ORB adapters, braided hose, and fitting assembly tools.",https://colorfittings.com/wp-content/uploads/2026/04/ORB-Orange-Fitting-Adapter-11.png,Orange,CF-F2S-06-010-000-OR,ORB Adapters,True,"Target AN Size (-6, -8, -10)"
22.99,-16 AN to -16 AN ORB Adapter,"ColorFittings ORB Adapter Fittings are precision-engineered to connect AN flare fittings to O-Ring Boss (ORB) ports, providing a secure, leak-free solution for fuel, oil, coolant, power steering, and transmission plumbing systems. ORB ports are found on engine blocks, transmissions, power steering pumps, oil coolers, and other OEM components — making these adapters essential for any AN plumbing conversion.\n\nOur AN to ORB Adapters are manufactured to provide a perfect fit and seal when paired with ColorFittings AN fittings, which are specifically engineered for use with E85, ethanol-based fuels, and race fuels. The O-ring face seal design eliminates the need for thread sealant and provides a more reliable, vibration-resistant connection compared to NPT threads. When combined with our nylon or stainless steel braided hose, these adapters deliver reliable performance and clean routing for any high-performance plumbing system.\n\nFor best installation results, we strongly recommend using our AN Fitting Assembly Tools, which help prevent fitting damage and ensure proper hose and fitting alignment. Please reference our installation video and fitting guide for proper assembly techniques and torque recommendations.\n\nLooking to complete your system? Explore our full range of AN fittings, ORB adapters, braided hose, and fitting assembly tools.",https://colorfittings.com/wp-content/uploads/2026/04/ORB-Gold-Fitting-Adapter-8.png,Gold,CF-F2S-16-016-000-GD,ORB Adapters,True,"Target AN Size (-6, -8, -10)"
22.99,-16 AN to -16 AN ORB Adapter,"ColorFittings ORB Adapter Fittings are precision-engineered to connect AN flare fittings to O-Ring Boss (ORB) ports, providing a secure, leak-free solution for fuel, oil, coolant, power steering, and transmission plumbing systems. ORB ports are found on engine blocks, transmissions, power steering pumps, oil coolers, and other OEM components — making these adapters essential for any AN plumbing conversion.\n\nOur AN to ORB Adapters are manufactured to provide a perfect fit and seal when paired with ColorFittings AN fittings, which are specifically engineered for use with E85, ethanol-based fuels, and race fuels. The O-ring face seal design eliminates the need for thread sealant and provides a more reliable, vibration-resistant connection compared to NPT threads. When combined with our nylon or stainless steel braided hose, these adapters deliver reliable performance and clean routing for any high-performance plumbing system.\n\nFor best installation results, we strongly recommend using our AN Fitting Assembly Tools, which help prevent fitting damage and ensure proper hose and fitting alignment. Please reference our installation video and fitting guide for proper assembly techniques and torque recommendations.\n\nLooking to complete your system? Explore our full range of AN fittings, ORB adapters, braided hose, and fitting assembly tools.",https://colorfittings.com/wp-content/uploads/2026/04/ORB-Orange-Fitting-Adapter-8.png,Orange,CF-F2S-16-016-000-OR,ORB Adapters,True,"Target AN Size (-6, -8, -10)"
22.99,-16 AN to -16 AN ORB Adapter,"ColorFittings ORB Adapter Fittings are precision-engineered to connect AN flare fittings to O-Ring Boss (ORB) ports, providing a secure, leak-free solution for fuel, oil, coolant, power steering, and transmission plumbing systems. ORB ports are found on engine blocks, transmissions, power steering pumps, oil coolers, and other OEM components — making these adapters essential for any AN plumbing conversion.\n\nOur AN to ORB Adapters are manufactured to provide a perfect fit and seal when paired with ColorFittings AN fittings, which are specifically engineered for use with E85, ethanol-based fuels, and race fuels. The O-ring face seal design eliminates the need for thread sealant and provides a more reliable, vibration-resistant connection compared to NPT threads. When combined with our nylon or stainless steel braided hose, these adapters deliver reliable performance and clean routing for any high-performance plumbing system.\n\nFor best installation results, we strongly recommend using our AN Fitting Assembly Tools, which help prevent fitting damage and ensure proper hose and fitting alignment. Please reference our installation video and fitting guide for proper assembly techniques and torque recommendations.\n\nLooking to complete your system? Explore our full range of AN fittings, ORB adapters, braided hose, and fitting assembly tools.",https://colorfittings.com/wp-content/uploads/2026/04/ORB-Black-Fitting-Adapter-68.png,Black,CF-F2S-16-016-000-BL,ORB Adapters,True,"Target AN Size (-6, -8, -10)"
20.99,-16 AN to -12 AN ORB Adapter,"ColorFittings ORB Adapter Fittings are precision-engineered to connect AN flare fittings to O-Ring Boss (ORB) ports, providing a secure, leak-free solution for fuel, oil, coolant, power steering, and transmission plumbing systems. ORB ports are found on engine blocks, transmissions, power steering pumps, oil coolers, and other OEM components — making these adapters essential for any AN plumbing conversion.\n\nOur AN to ORB Adapters are manufactured to provide a perfect fit and seal when paired with ColorFittings AN fittings, which are specifically engineered for use with E85, ethanol-based fuels, and race fuels. The O-ring face seal design eliminates the need for thread sealant and provides a more reliable, vibration-resistant connection compared to NPT threads. When combined with our nylon or stainless steel braided hose, these adapters deliver reliable performance and clean routing for any high-performance plumbing system.\n\nFor best installation results, we strongly recommend using our AN Fitting Assembly Tools, which help prevent fitting damage and ensure proper hose and fitting alignment. Please reference our installation video and fitting guide for proper assembly techniques and torque recommendations.\n\nLooking to complete your system? Explore our full range of AN fittings, ORB adapters, braided hose, and fitting assembly tools.",https://colorfittings.com/wp-content/uploads/2026/04/ORB-Gold-Fitting-Adapter-4.png,Gold,CF-F2S-16-012-000-GD,Adapters and Unions,True,"Target AN Size (-6, -8, -10)"
20.99,-16 AN to -12 AN ORB Adapter,"ColorFittings ORB Adapter Fittings are precision-engineered to connect AN flare fittings to O-Ring Boss (ORB) ports, providing a secure, leak-free solution for fuel, oil, coolant, power steering, and transmission plumbing systems. ORB ports are found on engine blocks, transmissions, power steering pumps, oil coolers, and other OEM components — making these adapters essential for any AN plumbing conversion.\n\nOur AN to ORB Adapters are manufactured to provide a perfect fit and seal when paired with ColorFittings AN fittings, which are specifically engineered for use with E85, ethanol-based fuels, and race fuels. The O-ring face seal design eliminates the need for thread sealant and provides a more reliable, vibration-resistant connection compared to NPT threads. When combined with our nylon or stainless steel braided hose, these adapters deliver reliable performance and clean routing for any high-performance plumbing system.\n\nFor best installation results, we strongly recommend using our AN Fitting Assembly Tools, which help prevent fitting damage and ensure proper hose and fitting alignment. Please reference our installation video and fitting guide for proper assembly techniques and torque recommendations.\n\nLooking to complete your system? Explore our full range of AN fittings, ORB adapters, braided hose, and fitting assembly tools.",https://colorfittings.com/wp-content/uploads/2026/04/ORB-Orange-Fitting-Adapter-4.png,Orange,CF-F2S-16-012-000-OR,Adapters and Unions,True,"Target AN Size (-6, -8, -10)"
20.99,-16 AN to -12 AN ORB Adapter,"ColorFittings ORB Adapter Fittings are precision-engineered to connect AN flare fittings to O-Ring Boss (ORB) ports, providing a secure, leak-free solution for fuel, oil, coolant, power steering, and transmission plumbing systems. ORB ports are found on engine blocks, transmissions, power steering pumps, oil coolers, and other OEM components — making these adapters essential for any AN plumbing conversion.\n\nOur AN to ORB Adapters are manufactured to provide a perfect fit and seal when paired with ColorFittings AN fittings, which are specifically engineered for use with E85, ethanol-based fuels, and race fuels. The O-ring face seal design eliminates the need for thread sealant and provides a more reliable, vibration-resistant connection compared to NPT threads. When combined with our nylon or stainless steel braided hose, these adapters deliver reliable performance and clean routing for any high-performance plumbing system.\n\nFor best installation results, we strongly recommend using our AN Fitting Assembly Tools, which help prevent fitting damage and ensure proper hose and fitting alignment. Please reference our installation video and fitting guide for proper assembly techniques and torque recommendations.\n\nLooking to complete your system? Explore our full range of AN fittings, ORB adapters, braided hose, and fitting assembly tools.",https://colorfittings.com/wp-content/uploads/2026/04/ORB-Black-Fitting-Adapter-60.png,Black,CF-F2S-16-012-000-BL,Adapters and Unions,True,"Target AN Size (-6, -8, -10)"
10.99,-10 AN to -8 AN ORB Adapter,"ColorFittings ORB Adapter Fittings are precision-engineered to connect AN flare fittings to O-Ring Boss (ORB) ports, providing a secure, leak-free solution for fuel, oil, coolant, power steering, and transmission plumbing systems. ORB ports are found on engine blocks, transmissions, power steering pumps, oil coolers, and other OEM components — making these adapters essential for any AN plumbing conversion.\n\nOur AN to ORB Adapters are manufactured to provide a perfect fit and seal when paired with ColorFittings AN fittings, which are specifically engineered for use with E85, ethanol-based fuels, and race fuels. The O-ring face seal design eliminates the need for thread sealant and provides a more reliable, vibration-resistant connection compared to NPT threads. When combined with our nylon or stainless steel braided hose, these adapters deliver reliable performance and clean routing for any high-performance plumbing system.\n\nFor best installation results, we strongly recommend using our AN Fitting Assembly Tools, which help prevent fitting damage and ensure proper hose and fitting alignment. Please reference our installation video and fitting guide for proper assembly techniques and torque recommendations.\n\nLooking to complete your system? Explore our full range of AN fittings, ORB adapters, braided hose, and fitting assembly tools.",https://colorfittings.com/wp-content/uploads/2026/04/ORB-Gold-Fitting-Adapter-3.png,Gold,CF-F2S-10-008-000-GD,ORB Adapters,True,"Target AN Size (-6, -8, -10)"
10.99,-10 AN to -8 AN ORB Adapter,"ColorFittings ORB Adapter Fittings are precision-engineered to connect AN flare fittings to O-Ring Boss (ORB) ports, providing a secure, leak-free solution for fuel, oil, coolant, power steering, and transmission plumbing systems. ORB ports are found on engine blocks, transmissions, power steering pumps, oil coolers, and other OEM components — making these adapters essential for any AN plumbing conversion.\n\nOur AN to ORB Adapters are manufactured to provide a perfect fit and seal when paired with ColorFittings AN fittings, which are specifically engineered for use with E85, ethanol-based fuels, and race fuels. The O-ring face seal design eliminates the need for thread sealant and provides a more reliable, vibration-resistant connection compared to NPT threads. When combined with our nylon or stainless steel braided hose, these adapters deliver reliable performance and clean routing for any high-performance plumbing system.\n\nFor best installation results, we strongly recommend using our AN Fitting Assembly Tools, which help prevent fitting damage and ensure proper hose and fitting alignment. Please reference our installation video and fitting guide for proper assembly techniques and torque recommendations.\n\nLooking to complete your system? Explore our full range of AN fittings, ORB adapters, braided hose, and fitting assembly tools.",https://colorfittings.com/wp-content/uploads/2026/04/ORB-Orange-Fitting-Adapter-3.png,Orange,CF-F2S-10-008-000-OR,ORB Adapters,True,"Target AN Size (-6, -8, -10)"
10.99,-10 AN to -8 AN ORB Adapter,"ColorFittings ORB Adapter Fittings are precision-engineered to connect AN flare fittings to O-Ring Boss (ORB) ports, providing a secure, leak-free solution for fuel, oil, coolant, power steering, and transmission plumbing systems. ORB ports are found on engine blocks, transmissions, power steering pumps, oil coolers, and other OEM components — making these adapters essential for any AN plumbing conversion.\n\nOur AN to ORB Adapters are manufactured to provide a perfect fit and seal when paired with ColorFittings AN fittings, which are specifically engineered for use with E85, ethanol-based fuels, and race fuels. The O-ring face seal design eliminates the need for thread sealant and provides a more reliable, vibration-resistant connection compared to NPT threads. When combined with our nylon or stainless steel braided hose, these adapters deliver reliable performance and clean routing for any high-performance plumbing system.\n\nFor best installation results, we strongly recommend using our AN Fitting Assembly Tools, which help prevent fitting damage and ensure proper hose and fitting alignment. Please reference our installation video and fitting guide for proper assembly techniques and torque recommendations.\n\nLooking to complete your system? Explore our full range of AN fittings, ORB adapters, braided hose, and fitting assembly tools.",https://colorfittings.com/wp-content/uploads/2026/04/ORB-Black-Fitting-Adapter-58.png,Black,CF-F2S-10-008-000-BL,ORB Adapters,True,"Target AN Size (-6, -8, -10)"
11.99,-10 AN to -10 AN ORB Adapter,"ColorFittings ORB Adapter Fittings are precision-engineered to connect AN flare fittings to O-Ring Boss (ORB) ports, providing a secure, leak-free solution for fuel, oil, coolant, power steering, and transmission plumbing systems. ORB ports are found on engine blocks, transmissions, power steering pumps, oil coolers, and other OEM components — making these adapters essential for any AN plumbing conversion.\n\nOur AN to ORB Adapters are manufactured to provide a perfect fit and seal when paired with ColorFittings AN fittings, which are specifically engineered for use with E85, ethanol-based fuels, and race fuels. The O-ring face seal design eliminates the need for thread sealant and provides a more reliable, vibration-resistant connection compared to NPT threads. When combined with our nylon or stainless steel braided hose, these adapters deliver reliable performance and clean routing for any high-performance plumbing system.\n\nFor best installation results, we strongly recommend using our AN Fitting Assembly Tools, which help prevent fitting damage and ensure proper hose and fitting alignment. Please reference our installation video and fitting guide for proper assembly techniques and torque recommendations.\n\nLooking to complete your system? Explore our full range of AN fittings, ORB adapters, braided hose, and fitting assembly tools.",https://colorfittings.com/wp-content/uploads/2026/04/ORB-Gold-Fitting-Adapter-9.png,Gold,CF-F2S-10-010-000-GD,ORB Adapters,True,"Target AN Size (-6, -8, -10)"
11.99,-10 AN to -10 AN ORB Adapter,"ColorFittings ORB Adapter Fittings are precision-engineered to connect AN flare fittings to O-Ring Boss (ORB) ports, providing a secure, leak-free solution for fuel, oil, coolant, power steering, and transmission plumbing systems. ORB ports are found on engine blocks, transmissions, power steering pumps, oil coolers, and other OEM components — making these adapters essential for any AN plumbing conversion.\n\nOur AN to ORB Adapters are manufactured to provide a perfect fit and seal when paired with ColorFittings AN fittings, which are specifically engineered for use with E85, ethanol-based fuels, and race fuels. The O-ring face seal design eliminates the need for thread sealant and provides a more reliable, vibration-resistant connection compared to NPT threads. When combined with our nylon or stainless steel braided hose, these adapters deliver reliable performance and clean routing for any high-performance plumbing system.\n\nFor best installation results, we strongly recommend using our AN Fitting Assembly Tools, which help prevent fitting damage and ensure proper hose and fitting alignment. Please reference our installation video and fitting guide for proper assembly techniques and torque recommendations.\n\nLooking to complete your system? Explore our full range of AN fittings, ORB adapters, braided hose, and fitting assembly tools.",https://colorfittings.com/wp-content/uploads/2026/04/ORB-Orange-Fitting-Adapter-9.png,Orange,CF-F2S-10-010-000-OR,ORB Adapters,True,"Target AN Size (-6, -8, -10)"
8.99,-6 AN to -6 AN ORB Adapter,"ColorFittings ORB Adapter Fittings are precision-engineered to connect AN flare fittings to O-Ring Boss (ORB) ports, providing a secure, leak-free solution for fuel, oil, coolant, power steering, and transmission plumbing systems. ORB ports are found on engine blocks, transmissions, power steering pumps, oil coolers, and other OEM components — making these adapters essential for any AN plumbing conversion.\n\nOur AN to ORB Adapters are manufactured to provide a perfect fit and seal when paired with ColorFittings AN fittings, which are specifically engineered for use with E85, ethanol-based fuels, and race fuels. The O-ring face seal design eliminates the need for thread sealant and provides a more reliable, vibration-resistant connection compared to NPT threads. When combined with our nylon or stainless steel braided hose, these adapters deliver reliable performance and clean routing for any high-performance plumbing system.\n\nFor best installation results, we strongly recommend using our AN Fitting Assembly Tools, which help prevent fitting damage and ensure proper hose and fitting alignment. Please reference our installation video and fitting guide for proper assembly techniques and torque recommendations.\n\nLooking to complete your system? Explore our full range of AN fittings, ORB adapters, braided hose, and fitting assembly tools.",https://colorfittings.com/wp-content/uploads/2026/04/ORB-Gold-Fitting-Adapter-5.png,Gold,CF-F2S-06-006-000-GD,ORB Adapters,True,"Target AN Size (-6, -8, -10)"
8.99,-6 AN to -6 AN ORB Adapter,"ColorFittings ORB Adapter Fittings are precision-engineered to connect AN flare fittings to O-Ring Boss (ORB) ports, providing a secure, leak-free solution for fuel, oil, coolant, power steering, and transmission plumbing systems. ORB ports are found on engine blocks, transmissions, power steering pumps, oil coolers, and other OEM components — making these adapters essential for any AN plumbing conversion.\n\nOur AN to ORB Adapters are manufactured to provide a perfect fit and seal when paired with ColorFittings AN fittings, which are specifically engineered for use with E85, ethanol-based fuels, and race fuels. The O-ring face seal design eliminates the need for thread sealant and provides a more reliable, vibration-resistant connection compared to NPT threads. When combined with our nylon or stainless steel braided hose, these adapters deliver reliable performance and clean routing for any high-performance plumbing system.\n\nFor best installation results, we strongly recommend using our AN Fitting Assembly Tools, which help prevent fitting damage and ensure proper hose and fitting alignment. Please reference our installation video and fitting guide for proper assembly techniques and torque recommendations.\n\nLooking to complete your system? Explore our full range of AN fittings, ORB adapters, braided hose, and fitting assembly tools.",https://colorfittings.com/wp-content/uploads/2026/04/ORB-Orange-Fitting-Adapter-5.png,Orange,CF-F2S-06-006-000-OR,ORB Adapters,True,"Target AN Size (-6, -8, -10)"
8.99,-6 AN to -6 AN ORB Adapter,"ColorFittings ORB Adapter Fittings are precision-engineered to connect AN flare fittings to O-Ring Boss (ORB) ports, providing a secure, leak-free solution for fuel, oil, coolant, power steering, and transmission plumbing systems. ORB ports are found on engine blocks, transmissions, power steering pumps, oil coolers, and other OEM components — making these adapters essential for any AN plumbing conversion.\n\nOur AN to ORB Adapters are manufactured to provide a perfect fit and seal when paired with ColorFittings AN fittings, which are specifically engineered for use with E85, ethanol-based fuels, and race fuels. The O-ring face seal design eliminates the need for thread sealant and provides a more reliable, vibration-resistant connection compared to NPT threads. When combined with our nylon or stainless steel braided hose, these adapters deliver reliable performance and clean routing for any high-performance plumbing system.\n\nFor best installation results, we strongly recommend using our AN Fitting Assembly Tools, which help prevent fitting damage and ensure proper hose and fitting alignment. Please reference our installation video and fitting guide for proper assembly techniques and torque recommendations.\n\nLooking to complete your system? Explore our full range of AN fittings, ORB adapters, braided hose, and fitting assembly tools.",https://colorfittings.com/wp-content/uploads/2026/04/ORB-Black-Fitting-Adapter-62.png,Black,CF-F2S-06-006-000-BL,ORB Adapters,True,"Target AN Size (-6, -8, -10)"
9.49,-16 AN Cap / Blockoff,"ColorFittings AN Caps are precision CNC-machined to securely seal unused AN ports, fittings, and lines in fuel, oil, coolant, brake, transmission, and power steering systems. Designed with a true 37-degree AN flare seat, these caps provide a clean, leak-free solution for closing off unused connections during maintenance, fabrication, or custom plumbing projects.\nManufactured from aerospace-grade 6061-T6 billet aluminum and finished with ColorFittings' proprietary polishing and anodizing process, these AN caps deliver superior strength, corrosion resistance, and long-term durability. Built for high-pressure and high-temperature environments, they are compatible with E85, ethanol-based fuels, race fuel, pump gas, oil, coolant, hydraulic fluid, and air systems.\nPerfect for race builds, street performance vehicles, engine bay fabrication, and custom fluid systems, ColorFittings AN Caps provide a professional finish while protecting unused ports from contamination.\nFinish your system with our AN fittings, adapters, braided hose, and fitting assembly tools.",https://colorfittings.com/wp-content/uploads/2019/08/cf-dash-cap-purple-5.png,Black,CF-FCO-16-000-000-BL,"Caps, Plugs, and Blockoffs",True,"Target AN Size (-6, -8, -10)"
9.49,-10 AN Cap / Blockoff,"ColorFittings AN Caps are precision CNC-machined to securely seal unused AN ports, fittings, and lines in fuel, oil, coolant, brake, transmission, and power steering systems. Designed with a true 37-degree AN flare seat, these caps provide a clean, leak-free solution for closing off unused connections during maintenance, fabrication, or custom plumbing projects.\nManufactured from aerospace-grade 6061-T6 billet aluminum and finished with ColorFittings' proprietary polishing and anodizing process, these AN caps deliver superior strength, corrosion resistance, and long-term durability. Built for high-pressure and high-temperature environments, they are compatible with E85, ethanol-based fuels, race fuel, pump gas, oil, coolant, hydraulic fluid, and air systems.\nPerfect for race builds, street performance vehicles, engine bay fabrication, and custom fluid systems, ColorFittings AN Caps provide a professional finish while protecting unused ports from contamination.\nFinish your system with our AN fittings, adapters, braided hose, and fitting assembly tools.",https://colorfittings.com/wp-content/uploads/2019/08/cf-dash-cap-purple-5.png,Black,CF-FCO-10-000-000-BL,"Caps, Plugs, and Blockoffs",True,"Target AN Size (-6, -8, -10)"
8.49,-8 AN Cap / Blockoff,"ColorFittings AN Caps are precision CNC-machined to securely seal unused AN ports, fittings, and lines in fuel, oil, coolant, brake, transmission, and power steering systems. Designed with a true 37-degree AN flare seat, these caps provide a clean, leak-free solution for closing off unused connections during maintenance, fabrication, or custom plumbing projects.\nManufactured from aerospace-grade 6061-T6 billet aluminum and finished with ColorFittings' proprietary polishing and anodizing process, these AN caps deliver superior strength, corrosion resistance, and long-term durability. Built for high-pressure and high-temperature environments, they are compatible with E85, ethanol-based fuels, race fuel, pump gas, oil, coolant, hydraulic fluid, and air systems.\nPerfect for race builds, street performance vehicles, engine bay fabrication, and custom fluid systems, ColorFittings AN Caps provide a professional finish while protecting unused ports from contamination.\nFinish your system with our AN fittings, adapters, braided hose, and fitting assembly tools.",https://colorfittings.com/wp-content/uploads/2019/08/cf-dash-cap-purple-5.png,Black,CF-FCO-08-000-000-BL,"Caps, Plugs, and Blockoffs",True,"Target AN Size (-6, -8, -10)"
6.49,-6 AN Cap / Blockoff,"ColorFittings AN Caps are precision CNC-machined to securely seal unused AN ports, fittings, and lines in fuel, oil, coolant, brake, transmission, and power steering systems. Designed with a true 37-degree AN flare seat, these caps provide a clean, leak-free solution for closing off unused connections during maintenance, fabrication, or custom plumbing projects.\nManufactured from aerospace-grade 6061-T6 billet aluminum and finished with ColorFittings' proprietary polishing and anodizing process, these AN caps deliver superior strength, corrosion resistance, and long-term durability. Built for high-pressure and high-temperature environments, they are compatible with E85, ethanol-based fuels, race fuel, pump gas, oil, coolant, hydraulic fluid, and air systems.\nPerfect for race builds, street performance vehicles, engine bay fabrication, and custom fluid systems, ColorFittings AN Caps provide a professional finish while protecting unused ports from contamination.\nFinish your system with our AN fittings, adapters, braided hose, and fitting assembly tools.",https://colorfittings.com/wp-content/uploads/2019/08/cf-dash-cap-purple-5.png,Black,CF-FCO-06-000-000-BL,"Caps, Plugs, and Blockoffs",True,"Target AN Size (-6, -8, -10)"
9.49,-16 AN Cap / Blockoff,"ColorFittings AN Caps are precision CNC-machined to securely seal unused AN ports, fittings, and lines in fuel, oil, coolant, brake, transmission, and power steering systems. Designed with a true 37-degree AN flare seat, these caps provide a clean, leak-free solution for closing off unused connections during maintenance, fabrication, or custom plumbing projects.\nManufactured from aerospace-grade 6061-T6 billet aluminum and finished with ColorFittings' proprietary polishing and anodizing process, these AN caps deliver superior strength, corrosion resistance, and long-term durability. Built for high-pressure and high-temperature environments, they are compatible with E85, ethanol-based fuels, race fuel, pump gas, oil, coolant, hydraulic fluid, and air systems.\nPerfect for race builds, street performance vehicles, engine bay fabrication, and custom fluid systems, ColorFittings AN Caps provide a professional finish while protecting unused ports from contamination.\nFinish your system with our AN fittings, adapters, braided hose, and fitting assembly tools.",https://colorfittings.com/wp-content/uploads/2021/09/AN-fitting-cap-gold.png,Gold,CF-FCO-16-000-000-GD,"Caps, Plugs, and Blockoffs",True,"Target AN Size (-6, -8, -10)"
9.49,-16 AN Cap / Blockoff,"ColorFittings AN Caps are precision CNC-machined to securely seal unused AN ports, fittings, and lines in fuel, oil, coolant, brake, transmission, and power steering systems. Designed with a true 37-degree AN flare seat, these caps provide a clean, leak-free solution for closing off unused connections during maintenance, fabrication, or custom plumbing projects.\nManufactured from aerospace-grade 6061-T6 billet aluminum and finished with ColorFittings' proprietary polishing and anodizing process, these AN caps deliver superior strength, corrosion resistance, and long-term durability. Built for high-pressure and high-temperature environments, they are compatible with E85, ethanol-based fuels, race fuel, pump gas, oil, coolant, hydraulic fluid, and air systems.\nPerfect for race builds, street performance vehicles, engine bay fabrication, and custom fluid systems, ColorFittings AN Caps provide a professional finish while protecting unused ports from contamination.\nFinish your system with our AN fittings, adapters, braided hose, and fitting assembly tools.",https://colorfittings.com/wp-content/uploads/2019/08/cf-dash-cap-purple-5.png,Purple,CF-FCO-16-000-000-PU,"Caps, Plugs, and Blockoffs",True,"Target AN Size (-6, -8, -10)"
9.99,"8 AN to 3/8"" NPT Adapter","ColorFittings AN to NPT Adapter Fittings are precision-engineered to connect AN flare fittings to NPT ports, providing a secure, leak-free solution for fuel, oil, coolant, and power steering plumbing systems.\n\nOur AN to NPT Adapters are manufactured to provide a perfect fit and seal when paired with ColorFittings AN fittings, which are specifically engineered for use with E85, ethanol-based fuels, and race fuels. When combined with our nylon or stainless steel braided hose, these adapters deliver reliable performance and clean routing for any high-performance plumbing system.\n\nFor best installation results, we strongly recommend using our AN Fitting Assembly Tools, which help prevent fitting damage and ensure proper hose and fitting alignment. Please reference our installation video and fitting guide for proper assembly techniques and torque recommendations.\n\nLooking to complete your system? Explore our full range of AN fittings, NPT adapters, braided hose, and fitting assembly tools.",https://colorfittings.com/wp-content/uploads/2026/04/Flare-To-NPT-Adapter-Black-17.png,Black,CF-F2N-08-038-000-BL,NPT Adapters,True,"Target AN Size (-6, -8, -10)"
9.99,"8 AN to 1/4"" NPT Adapter","ColorFittings AN to NPT Adapter Fittings are precision-engineered to connect AN flare fittings to NPT ports, providing a secure, leak-free solution for fuel, oil, coolant, and power steering plumbing systems.\n\nOur AN to NPT Adapters are manufactured to provide a perfect fit and seal when paired with ColorFittings AN fittings, which are specifically engineered for use with E85, ethanol-based fuels, and race fuels. When combined with our nylon or stainless steel braided hose, these adapters deliver reliable performance and clean routing for any high-performance plumbing system.\n\nFor best installation results, we strongly recommend using our AN Fitting Assembly Tools, which help prevent fitting damage and ensure proper hose and fitting alignment. Please reference our installation video and fitting guide for proper assembly techniques and torque recommendations.\n\nLooking to complete your system? Explore our full range of AN fittings, NPT adapters, braided hose, and fitting assembly tools.",https://colorfittings.com/wp-content/uploads/2026/04/Flare-To-NPT-Adapter-Black-8.png,Black,CF-F2N-08-014-000-BL,NPT Adapters,True,"Target AN Size (-6, -8, -10)"
9.99,"8 AN to 3/4"" NPT Adapter","ColorFittings AN to NPT Adapter Fittings are precision-engineered to connect AN flare fittings to NPT ports, providing a secure, leak-free solution for fuel, oil, coolant, and power steering plumbing systems.\n\nOur AN to NPT Adapters are manufactured to provide a perfect fit and seal when paired with ColorFittings AN fittings, which are specifically engineered for use with E85, ethanol-based fuels, and race fuels. When combined with our nylon or stainless steel braided hose, these adapters deliver reliable performance and clean routing for any high-performance plumbing system.\n\nFor best installation results, we strongly recommend using our AN Fitting Assembly Tools, which help prevent fitting damage and ensure proper hose and fitting alignment. Please reference our installation video and fitting guide for proper assembly techniques and torque recommendations.\n\nLooking to complete your system? Explore our full range of AN fittings, NPT adapters, braided hose, and fitting assembly tools.",https://colorfittings.com/wp-content/uploads/2026/04/Flare-To-NPT-Adapter-Black-21.png,Black,CF-F2N-08-034-000-BL,NPT Adapters,True,"Target AN Size (-6, -8, -10)"
9.99,"8 AN to 1/2"" NPT Adapter","ColorFittings AN to NPT Adapter Fittings are precision-engineered to connect AN flare fittings to NPT ports, providing a secure, leak-free solution for fuel, oil, coolant, and power steering plumbing systems.\n\nOur AN to NPT Adapters are manufactured to provide a perfect fit and seal when paired with ColorFittings AN fittings, which are specifically engineered for use with E85, ethanol-based fuels, and race fuels. When combined with our nylon or stainless steel braided hose, these adapters deliver reliable performance and clean routing for any high-performance plumbing system.\n\nFor best installation results, we strongly recommend using our AN Fitting Assembly Tools, which help prevent fitting damage and ensure proper hose and fitting alignment. Please reference our installation video and fitting guide for proper assembly techniques and torque recommendations.\n\nLooking to complete your system? Explore our full range of AN fittings, NPT adapters, braided hose, and fitting assembly tools.",https://colorfittings.com/wp-content/uploads/2026/04/Flare-To-NPT-Adapter-Black-19.png,Black,CF-F2N-08-012-000-BL,NPT Adapters,True,"Target AN Size (-6, -8, -10)"
